,Unnamed: 0,app,size,price,rating_count,rating_count_ver,rating,rating_ver,content,category,free,less or equal $2,$2-$5,greater than $5
241,241,"Runtastic Running, Jogging and Walking Tracker",2.18009145151592,0.0,10298,7,4.5,3.5,4+,Health & Fitness,1,0,0,0
4687,4687,Übungen für einen starken Rücken – GEO WISSEN GESUNDHEIT,2.2870040450491325,1.99,0,0,0.0,0.0,4+,Health & Fitness,0,1,0,0
1004,1004,Coach's Eye - Video Analysis,1.9108644276370055,4.99,2676,27,4.5,4.5,4+,Sports,0,0,1,0
4658,4658,AUM - Audio Mixer,0.798650645445269,18.99,79,3,5.0,5.0,4+,Entertainment,0,0,0,1
5281,5281,競馬予想 アプリ！馬券予想で収支アップ！競馬 jra 攻略！,0.6944296909570831,0.0,0,0,0.0,0.0,17+,Entertainment,1,0,0,0
5729,5729,Melody Jams,2.3667515891092266,2.99,81,15,4.0,4.5,4+,Games,0,0,1,0
6555,6555,Water Bottle Flip Challenge : 2k16,1.869847511611599,0.0,43,10,3.5,4.5,4+,Games,1,0,0,0
6840,6840,Nibmoji: Political Emojis,0.9868165045855365,0.0,30,11,3.0,2.5,17+,Entertainment,1,0,0,0
2749,2749,Free Piano app by Yokee,1.8638639037571563,0.0,13016,1818,4.5,5.0,4+,Entertainment,1,0,0,0
4345,4345,LEGO® Ninjago™: Shadow of Ronin™,3.1063503700260924,4.99,342,213,4.5,4.0,9+,Games,0,0,1,0
4739,4739,熱血高校！胴上げ部,2.287541971026004,0.0,2,2,4.0,4.0,4+,Games,1,0,0,0
1536,1536,"Ibotta: Cash Back App, Grocery Coupons & Shopping",2.2850484589342144,0.0,44313,0,4.5,0.0,12+,Shopping,1,0,0,0
315,315,The Washington Post Classic,2.0754776147205383,0.0,18572,307,4.5,4.5,12+,News,1,0,0,0
5476,5476,Jottit,1.859378504425601,0.0,14,1,2.0,3.0,4+,Productivity,1,0,0,0
4178,4178,Photograph+,1.3653569279902296,0.99,0,0,0.0,0.0,4+,Photo & Video,0,1,0,0
2391,2391,J&J Official 7 Minute Workout,2.3846866695433873,0.0,4861,138,5.0,5.0,4+,Health & Fitness,1,0,0,0
5320,5320,Build Away! - Idle City Game,2.210912158126558,0.0,3065,47,4.5,4.5,4+,Games,1,0,0,0
3778,3778,Hop Rush,1.0682600937746995,0.0,9,9,1.0,1.0,4+,Games,1,0,0,0
3357,3357,Carbo - Handwriting in the Digital Age,1.7413958700512466,7.99,39,0,3.5,0.0,4+,Productivity,0,0,0,1
3085,3085,Sniper 3D Assassin: Shoot to Kill Gun Game,2.1982500888158905,0.0,386521,10332,5.0,5.0,17+,Games,1,0,0,0
6903,6903,Musical Video Maker & Editor Live Videoly Studio,1.2328691051326135,0.0,312,168,2.5,2.5,12+,Lifestyle,1,0,0,0
2431,2431,お弁当をつくろう！ママごっこ－お仕事体験知育アプリ,1.919810020170196,1.99,0,0,0.0,0.0,4+,Education,0,1,0,0
2997,2997,EvoCreo - A Monster Capture RPG,2.142042016742014,0.99,242,17,4.0,4.0,9+,Games,0,1,0,0
5221,5221,Twisty Wheel,2.2839160438282846,0.0,3148,330,4.5,4.5,4+,Games,1,0,0,0
913,913,Messenger,2.4404824457489798,0.0,351466,892,3.0,3.0,4+,Social Networking,1,0,0,0
4401,4401,斗斗大冒险之我爱斗斗堂-官方正版4v4竞技抛物线手游,2.379771295788452,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
394,394,Uber,2.4530934885792606,0.0,49466,150,3.0,2.0,4+,Travel,1,0,0,0
3683,3683,大江戸ぶらり,1.6607232185228014,4.99,0,0,0.0,0.0,4+,Navigation,0,0,1,0
2799,2799,MARVEL Contest of Champions,2.9385442411084948,0.0,233599,299,4.5,4.5,12+,Games,1,0,0,0
1895,1895,Star Command,2.184975190698261,2.99,3473,619,4.0,4.0,12+,Games,0,0,1,0
5759,5759,ぷかぷか,1.207795885204709,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
5995,5995,Bouncy Tower,1.6932871570056556,0.0,213,5,4.5,4.0,4+,Games,1,0,0,0
3525,3525,Prune,2.0251009610468134,3.99,719,145,4.0,4.0,4+,Games,0,0,1,0
3539,3539,LiveMixtapes,1.8053105152712583,0.0,555,105,4.0,4.5,12+,Entertainment,1,0,0,0
6661,6661,VR Tube - Virtual Reality 360 Video Player,1.0748164406451748,0.0,4142,103,4.0,4.0,17+,Photo & Video,1,0,0,0
4760,4760,Dangerous Games: Illusionist HD - A Magical Hidden Object Mystery (Full),2.916542377695578,6.99,89,89,4.5,4.5,9+,Games,0,0,0,1
4728,4728,Remixlive - Remix loops with pads,2.01448693633755,0.0,288,100,4.5,4.5,4+,Entertainment,1,0,0,0
7158,7158,4x4 Dirt Track Trials Forest Driving Parking Sim,2.445311461756064,0.0,1441,1441,5.0,5.0,4+,Games,1,0,0,0
6150,6150,Slots: VIP Deluxe Slots Machines - Free Slot Games,2.2287928943488553,0.0,2732,135,5.0,5.0,12+,Games,1,0,0,0
4253,4253,Dig Deep!,1.4900146951367639,1.99,36,0,3.5,0.0,9+,Games,0,1,0,0
3214,3214,MobileData - Mobile data usage with Today Widget,1.2491738894071123,0.99,0,0,0.0,0.0,4+,Utilities,0,1,0,0
6788,6788,Lifeline: Flatline,2.1690775302736993,1.99,207,161,4.5,4.5,9+,Games,0,1,0,0
2228,2228,ダイエット女子が痩せた魔法のアプリ-食事・運動・美容＠DIET,1.2392494134767242,0.0,0,0,0.0,0.0,4+,Health & Fitness,1,0,0,0
5515,5515,High School Crush - My First Love,2.3589907266039414,0.0,2003,1296,4.5,4.5,9+,Games,1,0,0,0
6280,6280,Chef Siblings - Island Restaurant,2.0453777512132136,0.0,56,56,4.0,4.0,4+,Games,1,0,0,0
739,739,Touchgrind BMX,2.288490681630825,4.99,3170,4,4.0,3.0,4+,Games,0,0,1,0
2563,2563,ALONE...,1.7026372941175585,0.99,465,3,4.5,5.0,4+,Games,0,1,0,0
877,877,Infinity Blade II,3.128528826836952,0.99,153588,595,4.5,4.5,12+,Games,0,1,0,0
5165,5165,Goal Finger,1.5699821980584798,0.0,169,1,3.0,5.0,4+,Games,1,0,0,0
6923,6923,Vector 2 Premium,2.4394716458333368,1.99,99,85,4.0,4.0,9+,Games,0,1,0,0
4457,4457,Microgolf Masters,2.315565234663311,0.0,1753,16,4.0,4.0,4+,Games,1,0,0,0
637,637,The Guardian,1.9683288167127673,0.0,8176,13,5.0,5.0,12+,News,1,0,0,0
6091,6091,Chat for Whatsapp - iPad Version,1.385373872816232,0.0,5060,4189,3.5,3.5,12+,Social Networking,1,0,0,0
52,52,Star Walk - Find Stars And Planets in Sky Above,2.176655475221057,4.99,8932,55,4.5,5.0,4+,Education,0,0,1,0
3845,3845,闇金クリッカー,1.623207927048957,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
6638,6638,Offroad 4x4 Truck Trials Parking Simulator 2 a Real Stunt Car Driving Racing Sim,2.469512747102618,0.0,121,121,4.0,4.0,4+,Games,1,0,0,0
4725,4725,Chinese Recipes - Asian cuisine,2.1712494914978024,0.0,32,2,4.0,4.5,4+,Education,1,0,0,0
4278,4278,theSkimm,1.4583960874262514,0.0,1765,0,4.5,0.0,12+,News,1,0,0,0
3753,3753,Snoopy Emoji,1.467815215399414,1.99,23,7,1.5,1.0,4+,Utilities,0,1,0,0
2612,2612,Keystone Biology Practice Test,1.4591662337911528,0.99,6,0,3.0,0.0,4+,Education,0,1,0,0
5262,5262,針の穴,1.193792230279798,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
2205,2205,Square Cash - Send Money for Free,1.9544354863284823,0.0,23775,132,4.5,4.5,4+,Finance,1,0,0,0
6811,6811,Midnight Calling: Jeronimo,2.875721467995105,0.0,127,127,4.5,4.5,9+,Games,1,0,0,0
3327,3327,Sabertooth Tiger Simulator,2.087522325039891,0.99,323,323,4.5,4.5,9+,Games,0,1,0,0
2367,2367,WWE SuperCard,2.597215661976381,0.0,13842,157,4.5,4.0,9+,Games,1,0,0,0
407,407,Captio - Email yourself with 1 tap,1.280008953108186,1.99,162,17,4.5,4.5,4+,Productivity,0,1,0,0
4314,4314,go90 – Stream TV & Live Sports,1.6844773116475393,0.0,3355,8,4.0,4.0,12+,Entertainment,1,0,0,0
2572,2572,The Impossible Letter Game,1.3999158899163027,0.0,6956,380,4.5,4.5,4+,Games,1,0,0,0
5718,5718,It's a Space Thing,1.732948337422897,0.0,145,2,4.5,5.0,9+,Games,1,0,0,0
6494,6494,Legacy of Discord - Furious Wings,2.1898831626469173,0.0,4618,303,4.5,4.0,12+,Games,1,0,0,0
7176,7176,剑客情缘-高爆率高掉落天天疯玩,2.2353895514637525,0.0,0,0,0.0,0.0,9+,Games,1,0,0,0
2628,2628,Stealers Steal: A thief's quest for gold,2.0808392535192324,0.99,12,3,5.0,5.0,9+,Games,0,1,0,0
1513,1513,Year Walk,2.3299548835520456,3.99,1951,1333,4.5,4.5,12+,Games,0,0,1,0
1752,1752,Flick Champions Winter Sports,1.9669063565443954,0.99,2505,0,4.5,0.0,4+,Games,0,1,0,0
5111,5111,Super Candy: Let's Fix it!,1.9434252606948723,0.0,53,3,4.0,3.5,4+,Games,1,0,0,0
2588,2588,Cinamatic,1.6385192072654593,2.99,937,9,3.5,4.0,4+,Photo & Video,0,0,1,0
4767,4767,Jet Plane Fighter Pilot Flying Simulator Real War Combat Fighting Games,2.2001278963713036,0.0,127,106,4.0,4.0,4+,Games,1,0,0,0
3860,3860,Star Trek Timelines,2.2073596491666394,0.0,4721,156,4.0,4.0,12+,Games,1,0,0,0
4795,4795,"Free Music -  Player & Streamer  for Dropbox, OneDrive & Google Drive",1.1427022457376157,0.0,46,13,2.5,2.5,4+,Entertainment,1,0,0,0
2694,2694,Tractor Crew: Operation Cleanup,2.388669463976622,1.99,8,3,4.0,3.5,4+,Games,0,1,0,0
5884,5884,Fit 私人健身教练-超有效的健康运动减肥软件,2.0791088576014363,0.0,0,0,0.0,0.0,4+,Health & Fitness,1,0,0,0
1175,1175,"FileExplorer Pro - File Manager for Computer, NAS",1.9223153568509073,4.99,1016,45,4.5,4.5,4+,Utilities,0,0,1,0
5682,5682,Incredibox,1.8195834150639087,3.99,472,105,4.5,5.0,4+,Games,0,0,1,0
7038,7038,Balvinmoji,0.865932668193186,0.99,22,1,5.0,5.0,12+,Entertainment,0,1,0,0
4394,4394,Beat Stomper,2.133759193076625,1.99,646,48,5.0,4.5,4+,Games,0,1,0,0
3050,3050,The Swords,1.6820005884803246,1.99,38,2,4.0,3.5,12+,Games,0,1,0,0
7144,7144,椅子ドンVR~一ノ宮英介 編~,2.2077608947752,3.99,0,0,0.0,0.0,12+,Entertainment,0,0,1,0
5566,5566,Rising Warriors: War Games - The New Order,1.7115626059859972,0.0,541,73,3.5,2.0,9+,Games,1,0,0,0
4902,4902,魔窟-无尽的地下城,2.370476079544294,0.99,53,49,4.5,4.5,9+,Games,0,1,0,0
4965,4965,Good Knight Story,2.186147987927173,0.0,6282,6282,5.0,5.0,12+,Games,1,0,0,0
6599,6599,Simoji by Simone Biles,1.5760763151581316,0.99,22,0,4.5,0.0,4+,Sports,0,1,0,0
3911,3911,Soda Dungeon,1.8734833590715436,0.0,5717,557,4.5,5.0,12+,Games,1,0,0,0
454,454,携程旅行-酒店、机票、火车票预订助手,2.1598317796171984,0.0,312,0,3.5,0.0,17+,Travel,1,0,0,0
4441,4441,Nevertales: Legends - A Hidden Object Adventure (Full),2.8891980198351095,6.99,75,52,4.5,4.5,9+,Games,0,0,0,1
3894,3894,Olympus Rising,2.102468008788017,0.0,7072,150,4.5,4.5,12+,Games,1,0,0,0
5554,5554,企业微信,2.143526903209796,0.0,7,0,2.5,0.0,4+,Business,1,0,0,0
132,132,AutoScout24 - mobile used & new car market,2.149640881857555,0.0,220,2,4.5,5.0,4+,Productivity,1,0,0,0
6893,6893,LINE Moments - Capture Your Fun Moments,2.1257186801750523,0.0,1,1,5.0,5.0,4+,Photo & Video,1,0,0,0
2798,2798,Papa's Wingeria HD,1.7084718906224416,2.99,407,75,4.5,4.5,4+,Games,0,0,1,0
4730,4730,UberEATS: Uber for Food Delivery,1.877618949845135,0.0,17865,243,4.0,4.0,4+,Food & Drink,1,0,0,0
6513,6513,Welcome to Virtual Reality,2.5404908972031643,0.0,6,6,4.0,4.0,4+,Entertainment,1,0,0,0
6656,6656,Super Cat Tales,1.808467556372229,0.0,7423,7421,5.0,5.0,4+,Games,1,0,0,0
364,364,Small World 2,2.3694440804306027,1.99,1506,198,4.0,4.5,9+,Games,0,1,0,0
1281,1281,ケンタッキーフライドチキン　公式アプリ,1.7014989068814692,0.0,0,0,0.0,0.0,17+,Food & Drink,1,0,0,0
4734,4734,"Gifstory - GIF Camera, Editor and Converter of Photo, Live Photo, and Video to GIF",1.4628470358316736,0.99,96,30,4.5,4.5,4+,Photo & Video,0,1,0,0
3059,3059,Electric Screen Socket Prank,1.3282980381306,0.0,1469,220,3.5,3.5,12+,Entertainment,1,0,0,0
5777,5777,Steps! - Hardest Action Game Ever!,1.976771686468227,0.0,13,3,4.5,5.0,4+,Games,1,0,0,0
6084,6084,GoldieBlox: Adventures in Coding - The Rocket Cupcake Co.,2.3402695687444557,2.99,24,10,4.5,4.0,4+,Education,0,0,1,0
7026,7026,大人の納車ゲーム-四角いアタマを丸くする脳トレパズル,1.5976513155803158,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
224,224,iOvilus,0.9976484548962061,1.99,381,6,3.0,2.0,12+,Entertainment,0,1,0,0
6892,6892,Water Bottle Flip Challenge : Endless Diving 2K16,1.6055312944964073,0.0,421,421,4.5,4.5,4+,Games,1,0,0,0
6543,6543,myFitnessSync for Fitbit - Fitbit to Apple Health,0.7462448717201983,4.99,264,32,4.5,4.5,4+,Health & Fitness,0,0,1,0
1176,1176,Angry Birds Space,2.2073650374690716,0.0,95892,2,4.0,1.0,4+,Games,1,0,0,0
2430,2430,MarcoPolo Ocean,2.8874316166323393,0.0,529,51,4.5,5.0,4+,Education,1,0,0,0
2307,2307,Pimp Your Screen - Custom Themes & Wallpapers,1.9103735727544096,1.99,6424,533,4.5,4.5,4+,Lifestyle,0,1,0,0
1699,1699,Ski Jumping Pro,2.367434198813383,0.99,308,56,4.0,4.0,4+,Games,0,1,0,0
3194,3194,The Collider 2,2.624160352529124,1.99,10,10,2.0,2.0,4+,Games,0,1,0,0
6064,6064,シルエットクイズ～人気マンガ・映画アニメキャラ・芸能人で暇つぶし脳トレ,1.5687530453464704,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
4904,4904,こだわりラーメン館,1.8017740402626503,4.99,0,0,0.0,0.0,4+,Games,0,0,1,0
929,929,ASOS,2.1507656474195627,0.0,9725,109,5.0,5.0,4+,Shopping,1,0,0,0
5521,5521,Glasmoji - Glasgow emoji-stickers,1.823167636881773,0.99,1,1,3.0,3.0,12+,Utilities,0,1,0,0
6281,6281,PetMOJI – Character Creator & Emoji Keyboard,1.3785432471616441,0.0,244,19,3.0,2.5,4+,Entertainment,1,0,0,0
6238,6238,Moasure - the smart tape measure,1.7699973040285404,2.99,35,9,3.0,4.0,4+,Utilities,0,0,1,0
2026,2026,The Open,2.0436608756248935,0.0,142,0,2.5,0.0,4+,Sports,1,0,0,0
1061,1061,Awesome Calendar - Personal Planner,1.4871525216468562,9.99,4962,4,4.5,5.0,4+,Productivity,0,0,0,1
2817,2817,Clipstro - auto strobe motion video creator,1.4149065282950337,3.99,12,0,3.0,0.0,4+,Photo & Video,0,0,1,0
1170,1170,J23 - Jordan Release Dates and History,1.130944568044679,1.99,3775,132,5.0,5.0,4+,Sports,0,1,0,0
1518,1518,Toca Tailor,1.761431647880539,2.99,4059,28,4.5,4.0,4+,Education,0,0,1,0
768,768,Tikal,1.432151213896942,2.99,626,435,4.5,4.5,4+,Games,0,0,1,0
1386,1386,BADLAND,2.3470957258946687,2.99,21325,195,4.5,4.5,9+,Games,0,0,1,0
4639,4639,Poker - Texas Holdem HD Poker,1.6428699362790768,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
6144,6144,Skyscrapers by Tinybop,2.319822002683149,2.99,127,14,3.0,4.0,4+,Education,0,0,1,0
4813,4813,Pretty Ballerina - Ballet Dreams,2.321780642661965,0.0,814,168,4.5,4.5,4+,Games,1,0,0,0
323,323,DOOM II RPG,1.6875378788742461,0.99,1455,1450,3.0,3.0,12+,Games,0,1,0,0
5162,5162,你我贷理财-基金理财工具,1.6603151495574515,0.0,0,0,0.0,0.0,17+,Finance,1,0,0,0
2620,2620,Cupcake Mania™,2.224380242791648,0.0,15336,332,4.5,4.5,4+,Games,1,0,0,0
2109,2109,7 Minute Workout Challenge,2.0091873495302144,2.99,4137,2391,4.5,4.5,4+,Health & Fitness,0,0,1,0
4003,4003,Tank Battle: Blitzkrieg,2.3372455558021734,1.99,19,1,3.5,5.0,12+,Games,0,1,0,0
654,654,Microsoft OneNote,2.368348258372214,0.0,39638,1213,4.5,4.5,4+,Productivity,1,0,0,0
2927,2927,百度外卖 -美食订餐品质生活，超市水果安全到家,1.8166455692299097,0.0,148,1,4.0,2.0,4+,Food & Drink,1,0,0,0
6227,6227,Fantasy Football Coach,2.163462532504318,0.0,29,3,3.0,3.5,9+,Games,1,0,0,0
7169,7169,Again - room escape game,1.5308014003834158,0.0,11,8,4.0,4.0,4+,Games,1,0,0,0
521,521,UFO on Tape,1.5485122563410354,0.99,1058,3,3.5,3.5,4+,Games,0,1,0,0
5925,5925,Snakeio,1.8811506111447607,0.0,13870,713,4.5,4.5,4+,Games,1,0,0,0
5544,5544,謎トレ 謎解き脳トレーニング,0.7907776013376938,0.0,0,0,0.0,0.0,4+,Books & Reference,1,0,0,0
5588,5588,Fold+,1.741112187400975,1.99,4,4,3.5,3.5,4+,Games,0,1,0,0
4152,4152,融360-贷款、信用卡、信用报告,1.9074167356730325,0.0,0,0,0.0,0.0,12+,Finance,1,0,0,0
3278,3278,Sweet Shop,1.9082329477071063,0.99,258,172,4.0,4.0,4+,Games,0,1,0,0
5274,5274,SongFlip - Free Music Streamer,1.5129510799724906,0.0,5004,1883,4.5,4.5,4+,Entertainment,1,0,0,0
953,953,Fitbit,2.1235674606428914,0.0,90496,399,4.0,3.5,4+,Health & Fitness,1,0,0,0
1943,1943,Tayasui Sketches,2.2977867648838277,0.0,11505,67,4.5,4.5,4+,Productivity,1,0,0,0
3604,3604,她社区-只有女生的社区！,1.941893880609467,0.0,23,1,4.0,5.0,17+,Lifestyle,1,0,0,0
727,727,中国工商银行,1.9349224388237884,0.0,152,0,2.5,0.0,12+,Finance,1,0,0,0
4938,4938,The Pocket Quiz for Pokemon,1.3117326754423495,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
5348,5348,こっち見んなwww,1.1983546247369399,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
6098,6098,Papa's Taco Mia HD,1.7937205568135233,2.99,75,75,4.5,4.5,4+,Games,0,0,1,0
2959,2959,mazec - 手書き日本語入力ソフト,1.715050191317644,8.99,5,0,3.5,0.0,4+,Utilities,0,0,0,1
475,475,Splashtop Personal - Remote Desktop,1.7480794398117596,4.99,29376,11,4.5,5.0,4+,Business,0,0,1,0
4065,4065,wetter.com,2.284247953293009,0.0,0,0,0.0,0.0,4+,Weather,1,0,0,0
6365,6365,Rogue Ninja,2.258998645390392,0.0,99,6,5.0,5.0,12+,Games,1,0,0,0
2697,2697,Dragon Mania Legends: Dragon Breeding Game,2.089566017546002,0.0,34039,541,4.5,4.5,12+,Games,1,0,0,0
3581,3581,edjing Pro DJ Music Mixer: turntable to remix MP3,2.05512593907255,8.99,153,8,4.0,4.5,4+,Entertainment,0,0,0,1
2016,2016,BlackOut: Bring the color back in the sky,2.2305638664696574,2.99,226,96,4.0,4.0,4+,Games,0,0,1,0
3710,3710,脳トレクロスワード -解けばIQがあがる!?無料パズルゲーム-,1.4771646819965252,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
2542,2542,2048,1.1913392125639297,0.0,157882,4710,4.5,4.5,4+,Games,1,0,0,0
6191,6191,Diamond Story: Jewelry Quest,2.0309112660674673,0.0,683,8,4.5,5.0,4+,Games,1,0,0,0
1466,1466,"Handwriting Without Tears: Wet-Dry-Try for Capitals, Numbers & Lowercase",1.8446200531431607,4.99,382,10,3.5,4.0,4+,Education,0,0,1,0
1291,1291,VinoCell: manage your wine cellar like a pro,1.570052330393215,8.99,248,20,4.0,4.5,17+,Food & Drink,0,0,0,1
7135,7135,オービスガイド - 新型オービス&ネズミ捕り&検問,1.8164136574884278,1.99,0,0,0.0,0.0,4+,Navigation,0,1,0,0
3942,3942,空格－更优秀的个人技能交易平台,1.664246982821391,0.0,0,0,0.0,0.0,17+,Lifestyle,1,0,0,0
687,687,安居客-二手房、新房、租房的找房助手,2.030129960447025,0.0,84,0,4.5,0.0,4+,Lifestyle,1,0,0,0
5112,5112,Dr. Panda Racers,2.4351688377240124,2.99,30,30,4.0,4.0,4+,Education,0,0,1,0
5901,5901,Dinosaur Games: Puzzle for Kids,1.7188835008324577,2.99,15,0,4.0,0.0,4+,Games,0,0,1,0
122,122,StickWars,1.2307298445776804,0.99,53821,165,3.5,4.0,12+,Games,0,1,0,0
2322,2322,NightCap Camera,0.8182258936139555,1.99,128,9,4.0,5.0,4+,Photo & Video,0,1,0,0
5433,5433,Folioscope,1.2873313627205776,0.0,339,11,4.5,4.5,12+,Entertainment,1,0,0,0
7058,7058,大话问仙 - 与众不同的萌派仙侠回合游戏体验(送神器),2.272586467566815,0.0,1,1,5.0,5.0,9+,Games,1,0,0,0
3231,3231,Aerofly FS 2 Flight Simulator,3.4206207170039966,2.99,863,211,3.5,3.5,4+,Games,0,0,1,0
3568,3568,Weaphones Antiques: Firearms Simulator,1.5941383087177141,1.99,116,116,4.5,4.5,12+,Games,0,1,0,0
2874,2874,快看漫画,1.7997470793531252,0.0,1647,225,5.0,5.0,17+,Books & Reference,1,0,0,0
6247,6247,Redungeon,1.884342147647059,0.0,1821,104,4.5,4.5,12+,Games,1,0,0,0
545,545,"Zappos: shop shoes & clothes, fast free shipping",1.8471097408372386,0.0,103655,39452,5.0,5.0,4+,Shopping,1,0,0,0
7052,7052,Dinosaur Planet,2.160972464434501,0.0,0,0,0.0,0.0,4+,Education,1,0,0,0
4169,4169,Mods for Minecraft PC & Servers for Minecraft PE,1.2673125578314446,1.99,753,3,4.5,3.5,12+,Utilities,0,1,0,0
4518,4518,Billion Hunter - Casual Monster Clicker RPG,2.4421299976774127,0.0,26,15,4.0,4.0,9+,Games,1,0,0,0
3361,3361,Battle Supremacy: Evolution,3.047219554609542,4.99,308,117,3.5,3.5,9+,Games,0,0,1,0
6843,6843,吕布帮帮忙-三国策略卡牌，指间微操轻松畅玩,2.162110161062755,0.0,0,0,0.0,0.0,9+,Games,1,0,0,0
7078,7078,BLW Slow Cook Recipes,1.570998010109707,3.99,0,0,0.0,0.0,4+,Lifestyle,0,0,1,0
2684,2684,Assassin's Creed Identity,3.4045751147384173,4.99,3517,1187,4.0,4.0,12+,Games,0,0,1,0
2392,2392,赤ペン 提出カメラ,1.3562745009039086,0.0,0,0,0.0,0.0,4+,Education,1,0,0,0
1430,1430,Photo Grid - photo collage maker & photo editor,2.049504872486128,0.0,40531,10,4.5,4.5,4+,Photo & Video,1,0,0,0
2415,2415,QRコードリーダー for iPhone - 無料で使えるQRコード読み取り用アプリ,-0.041436116778032536,0.0,1,1,5.0,5.0,4+,Productivity,1,0,0,0
1616,1616,Afterlight,1.8821373139399082,0.99,14057,79,4.5,4.5,4+,Photo & Video,0,1,0,0
5953,5953,WordWhizzle Search,1.920024137138212,0.0,49635,3056,4.5,4.5,4+,Games,1,0,0,0
6457,6457,MapFan(マップファン) – 渋滞情報/オービス/オフライン対応の本格カーナビ,2.0699380598123955,0.0,0,0,0.0,0.0,4+,Navigation,1,0,0,0
1262,1262,Offroad Legends,1.9845183123286128,0.99,22281,49,4.5,4.0,4+,Games,0,1,0,0
10,10,Solitaire by MobilityWare,1.6956480074400564,4.99,76720,4017,4.5,4.5,4+,Games,0,0,1,0
1199,1199,ジーユー,1.216377057988173,0.0,0,0,0.0,0.0,17+,Lifestyle,1,0,0,0
6817,6817,BeetMoji,1.130333768495006,1.99,244,84,2.5,2.5,12+,Entertainment,0,1,0,0
6697,6697,Dashy the Cat,1.921337859789282,0.0,39,24,3.0,3.0,4+,Games,1,0,0,0
4900,4900,VR Car Driving Simulator for Google Cardboard,2.2538127553340797,0.0,111,53,3.5,4.5,4+,Games,1,0,0,0
1318,1318,Potty Time with Elmo,1.672873351030678,2.99,712,53,3.5,2.0,4+,Education,0,0,1,0
6469,6469,Montessori Nature,2.299217381752594,2.99,1,1,5.0,5.0,4+,Games,0,0,1,0
5147,5147,"Away ~ Meditation & mindfulness to sleep, relax, focus, breathe",1.879835328736852,2.99,184,38,4.5,4.5,4+,Health & Fitness,0,0,1,0
6359,6359,WeDJ for iPad,1.4687607473704614,4.99,10,0,4.0,0.0,4+,Entertainment,0,0,1,0
6529,6529,Pixel Disc Golf 2,1.8048887446223913,0.0,83,27,3.0,4.0,4+,Games,1,0,0,0
5019,5019,The Dance of the Little Water Drops,2.302902106970617,2.99,0,0,0.0,0.0,4+,Games,0,0,1,0
6458,6458,PPTAN,2.219780935872492,0.99,8,4,5.0,5.0,4+,Games,0,1,0,0
6985,6985,Super Jabber Jump,2.1670868316188856,0.0,612,76,4.5,4.5,4+,Games,1,0,0,0
1138,1138,iPaint uPaint,0.5046067706419538,0.0,29,0,4.5,0.0,4+,Games,1,0,0,0
5672,5672,Monster Girls Creator Catch em for Pokémon fans,1.9420626466113702,0.0,2374,231,4.5,4.5,4+,Games,1,0,0,0
6675,6675,Trail Jump,1.190863733128745,0.0,1,1,4.0,4.0,4+,Games,1,0,0,0
3139,3139,Simple Machines by Tinybop,2.6659485318582603,2.99,96,11,3.5,4.0,4+,Education,0,0,1,0
6310,6310,Suicide Squad: Special Ops,2.5599305524475895,0.0,6551,437,4.5,4.5,12+,Games,1,0,0,0
4960,4960,iScore5-APHG,1.8822512392001045,4.99,52,16,4.5,4.5,4+,Education,0,0,1,0
5233,5233,HISTORY Vault,1.715008338466329,0.0,239,24,4.0,4.5,12+,Entertainment,1,0,0,0
1500,1500,滴滴出行,2.0361336451130128,0.0,1103,4,4.0,1.5,4+,Travel,1,0,0,0
36,36,Line Rider iRide™,0.21669359916975436,1.99,21609,69,3.5,2.5,9+,Entertainment,0,1,0,0
5529,5529,"Please,Dad. I wanna live.　おとうさん、おねがい。わたし生きたいよ。",1.8654652426663527,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
7057,7057,Spiral Tower,2.1543631006663166,0.0,78,78,4.0,4.0,4+,Games,1,0,0,0
1194,1194,Louvre HD,2.099725518188493,1.99,1129,93,5.0,5.0,4+,Lifestyle,0,1,0,0
6145,6145,Quell Zen+,1.9924739856196634,2.99,73,51,5.0,5.0,4+,Games,0,0,1,0
7007,7007,Crazy Clown Chase,1.342264726835412,0.0,778,191,4.0,4.0,9+,Games,1,0,0,0
559,559,Age of Zombies™,1.7308226357316479,0.99,14493,384,4.5,4.5,12+,Games,0,1,0,0
770,770,"Phone Drive - File Manager, Browser & Explorer",1.295325147042704,1.99,1403,121,4.5,4.5,17+,Utilities,0,1,0,0
6796,6796,My PriceQuote,1.3251871501236538,6.99,21,0,4.5,0.0,4+,Productivity,0,0,0,1
5955,5955,Gardenscapes - New Acres,2.2920543878097166,0.0,45227,4795,4.0,4.5,4+,Games,1,0,0,0
6919,6919,Tiny Rails,2.471309317235109,0.0,1252,5,4.0,4.0,4+,Games,1,0,0,0
